"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_likelihood[95]",-2.475798818621863,-2.30247,1.3399786004676255,1.1294891579999997,-4.9578105,-0.5832778000000017,1.0131981142227353,344.1399100083464,221.67896047914996
"log_likelihood[96]",-3.295194488835,-3.22736,0.4736512764027555,0.33867773099999987,-4.16545,-2.715159500000001,1.0013100757798505,1258.6608833684793,1219.6906941982988
"log_likelihood[97]",-7.263632696562503,-7.01128,1.6976131438247655,1.5926459850000003,-10.4244,-4.94153,1.006161835940531,795.6465732014744,841.427030316623
"log_likelihood[98]",-3.646779460332625,-3.50256,0.6980552318291656,0.5179611359999998,-4.9590214999999995,-2.806359500000001,1.0026520827146586,2512.324571453016,6073.6467555432755
"log_likelihood[99]",-2.3021721553026904,-2.34413,0.8746767191107538,0.73818654,-3.66655,-0.804663850000003,1.010477830541389,451.03636780997863,167.85781170839573
"log_likelihood[100]",-3.4156979332499997,-3.35089,0.3984251722340651,0.2844664620000003,-4.158571,-2.928239500000001,1.0026384938434176,2502.3569411105204,2564.4051836010917
"log_likelihood[101]",-2.101768643473133,-2.09604,0.9084956031427694,0.8096923380000002,-3.59326,-0.6818544500000008,1.012140817205998,409.4605164113238,1201.6533279270755
"log_likelihood[102]",-2.3879145409710048,-2.37969,0.8402151285964102,0.669438378,-3.781881,-1.0395475000000034,1.0078090590869673,651.0031287426407,1108.1434948126698
"log_likelihood[103]",-2.181612508004803,-2.1748849999999997,1.0130559761469364,0.8561644349999996,-3.88255,-0.5288631500000012,1.0126642235273704,436.36155647161473,194.90143917271627
"log_likelihood[104]",-3.36782994583125,-3.25621,0.572879112339398,0.37259961899999994,-4.45399,-2.7141590000000018,1.0022613451014772,1154.7687743563854,537.8805819508959
"log_likelihood[105]",-4.814099967,-4.625954999999999,0.9105413302665886,0.7956891809999991,-6.543390499999999,-3.72069,1.0027098201987281,1776.476152630677,2834.483142140455
"log_likelihood[106]",-3.4011472471009374,-3.35253,0.4758684176008696,0.34792915500000027,-4.20907,-2.7812,1.009830772788021,336.9532031404095,550.2361892877994
"log_likelihood[107]",-2.29655580496628,-2.334425,0.872984586493719,0.7318632509999998,-3.6634105,-0.812349250000001,1.0092980606042214,434.1488493751827,143.50391624645405
"log_likelihood[108]",-3.9363515351000005,-3.72489,0.8308392747263063,0.6372659580000005,-5.597011,-3.00868,1.0064734006343377,797.837823639948,1020.6928741891937
"log_likelihood[109]",-2.2498197444400145,-2.16136,1.1000874698871284,0.8995972020000004,-4.262681499999999,-0.7117742500000012,1.0059388855830462,1121.8428143416802,835.172211930893
"log_likelihood[110]",-2.3946026628339823,-2.395335,0.8474112730900895,0.6793050809999998,-3.794651,-1.0405790000000015,1.0042923093428051,1513.1020919289801,1493.2626976278425
