"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"x[27,2]",36.603264275,36.57165,3.8603766867993845,4.002278699999995,30.373289999999997,42.849259999999994,1.019689674040991,261.84292645973824,1312.1416536043005
"x[28,2]",41.308140825,41.46365,3.6672205907196913,3.5078315999999994,35.114625000000004,47.16291999999999,1.001736755744918,3497.5281792479636,5848.150773474937
"x[29,2]",43.46242975,43.557599999999994,3.893957872598786,3.9051684000000106,36.761395,49.67697,1.0216757931850615,212.41170734760124,123.08233388916403
"x[30,2]",41.3727854,41.28145000000001,3.6444400924895515,3.696640709999999,35.7396,47.547599999999996,1.0089633648909329,737.1860448802277,5238.743585191413
"x[31,2]",39.976779275,39.816199999999995,3.684230413197267,3.615839010000003,34.262249999999995,46.149125,1.0057012168390345,2343.1249692964197,5469.982056075884
"x[32,2]",44.469196325,44.40095,3.650894677823859,3.729332039999999,38.642804999999996,50.478575,1.0042677389630414,2292.098271553074,5394.038190026206
"x[33,2]",48.544630725,48.59475,3.822127001724702,3.6672111000000016,42.19233,54.92905999999999,1.0152888565694838,744.6710210961905,274.3298995548578
"x[34,2]",51.602602325,51.7359,3.717638716726402,3.6165061799999987,45.237685,57.566005000000004,1.0064675338038866,1403.423305124774,4425.296456264546
"x[35,2]",52.7351814375,52.93895,3.898557473652738,4.023479879999998,46.18434499999999,58.780424999999994,1.0090597268943364,465.4868220592205,3172.9729765425704
"x[36,2]",44.1090261125,44.07855,4.151147139722502,4.12570515,37.37039,51.097314999999995,1.009756206526322,667.3310379851653,1252.0459879844243
"x[37,2]",47.1304832375,47.0042,3.8992906514058117,3.836375760000003,41.133565000000004,53.7907,1.011276618431499,1196.2340212629827,1810.2905956500615
"x[38,2]",54.01427545,53.9101,3.6381047739029655,3.5749933799999956,48.10748999999999,60.071349999999995,1.0020931930187955,2810.621132812894,5478.8504210775045
"x[39,2]",61.215095025,61.346149999999994,3.643277139518029,3.5939706599999934,55.11148,66.994875,1.0025117380593005,3341.1711262787,4869.223253976587
"x[40,2]",63.0334124875,63.03115,3.7675723805025347,3.740970449999996,56.7603,69.23100000000001,1.008228451661386,800.7503073147304,851.405101262684
"x[41,2]",70.5639429125,70.78155,3.790321372610536,3.751941690000002,64.165055,76.42955999999998,1.0050886612451184,1035.8848132901207,3129.9966617810824
"x[42,2]",74.8227852,75.05355,4.078535923977973,4.091234699999993,67.65978999999999,81.06309999999999,1.0030837745739019,655.664909548849,921.7806612877904
"x[43,2]",71.34723096249999,71.32965,4.399556620925311,4.478786340000006,64.16759499999999,78.35728999999999,1.0125793204717695,366.2547861064467,2569.297419728422
"x[1,3]",4.463388950084999,4.301495,5.605135798432451,5.6951439972,-4.411501,13.371324999999997,1.0143153147073074,425.6539237174728,5054.321689226135
"x[2,3]",1.6711581667229998,1.487485,4.201632946100434,4.294588116,-5.1254159999999995,8.341958999999987,1.012508875566325,476.1109603467402,5022.052565105397
"x[3,3]",0.8721720308959997,0.885856,3.8572572296665704,3.7707618143999997,-5.4414834999999995,7.243636999999999,1.0089404303500458,989.634030522351,2238.803617070216
"x[4,3]",0.3966509742116249,0.21045,3.8296538474878363,3.7309554869999997,-5.6227435,6.915272,1.0050829753014692,2659.7268560447524,2463.179697288705
"x[5,3]",0.5833825404875004,0.5275505,3.850230469586042,3.8184666933,-5.7113165,6.9851375000000004,1.0045208143744235,1404.628573490701,2047.481855646911
"x[6,3]",0.7467852723945002,0.825249,3.7628885895114434,3.6452004204,-5.283995000000001,7.01258,1.0083577557895345,2557.5301785252886,5471.465112524954
"x[7,3]",1.693263927566251,1.69797,3.8503972725251363,3.9968627622,-4.4492005,7.78773599999999,1.0101446001768712,563.2209265756359,4676.290893452238
"x[8,3]",3.423433312716875,3.2722550000000004,3.808618505881501,3.802906064999999,-2.6641424999999996,9.877489999999998,1.0057117161749525,1627.9784882426368,3363.9492873257036
"x[9,3]",4.79370810677275,4.768715,3.897860283041154,3.896057823,-1.3109654999999998,11.170779999999997,1.0107073373410012,505.1464452384423,3779.3258685789574
"x[10,3]",6.554394624849999,6.6491299999999995,4.015866818850446,4.077016565999999,-0.10634064999999981,13.013734999999999,1.0212763616748652,200.6524646394991,166.13175826687578
"x[11,3]",8.167838939325126,8.336500000000001,3.771534791230342,3.6223624500000002,1.8768455000000004,14.299594999999993,1.004390880494042,4879.432725222135,6381.094300271272
"x[12,3]",9.48126950985,9.45466,3.995300570106209,4.090500813,2.6671845000000007,15.818079999999998,1.014814679316201,248.01422564779395,273.60403538426266
"x[13,3]",10.97922515040875,11.17135,3.9154613776556033,3.9226482539999994,4.4093715,17.17606999999999,1.0070940937541975,679.1095868668275,678.8984409183261
"x[14,3]",15.529589631125,15.57795,3.8491824854018795,3.8002003200000027,9.218535,21.82773,1.0057197773618904,1313.6443852082598,3929.5880360147157
"x[15,3]",21.51509952375,21.5447,3.9473451387815297,3.9857477099999996,15.117265,27.9959,1.0096026422833067,527.5256832946234,2697.735136911236
"x[16,3]",23.7032561,23.85985,4.059208116385116,4.000796099999999,16.708465,30.039744999999996,1.0228358008376266,194.8178558343075,97.07718900666816
"x[17,3]",29.8470511875,29.81045,4.10898820444542,4.254172439999998,23.267120000000002,36.4973,1.0088801215493053,835.742761232436,5174.892256480084
"x[18,3]",23.14681071,23.0582,3.823038329289979,3.5978254199999977,16.831590000000002,29.54527,1.0052905633367017,4377.400591447921,3805.536178142953
"x[19,3]",25.92575445,25.95275,3.885216676874464,3.875738789999998,19.365835,32.07967,1.0076310272562048,746.8899029320773,1510.8261894205436
"x[20,3]",27.1934669125,27.2044,4.032537672975841,4.014065369999999,20.3998,33.7377,1.0183819006178865,253.3415664786647,447.80147089385383
"x[21,3]",33.3515820625,33.4552,4.00616660881812,4.078706730000004,26.758555,39.87769,1.0091548694487342,813.5980059120631,4916.0001217955605
"x[22,3]",27.904574175,28.077350000000003,3.784174462777675,3.7689174599999937,21.513835,33.83188,1.0069373068951515,2611.378208309309,6372.532232542484
"x[23,3]",28.012154075,27.88865,4.110911632686219,3.90309276,21.439474999999998,35.600085,1.0278626360794565,148.351911901593,39.08034850367537
"x[24,3]",31.3006953,31.45095,3.8974025184504946,3.9958293899999973,24.59723,37.12739499999999,1.0110018488753016,601.303401215146,5060.362987274933
